0, 59, 33
1, 67, 29
2, 68, 32
3, 67, 33
4, 49, 32
5, 25, 23
6, 66, 22
7, 65, 36
8, 64, 29
9, 56, 33
10, 66, 35
11, 53, 28
12, 70, 28
13, 67, 31
14, 64, 32
15, 66, 31
16, 58, 29
17, 63, 33
18, 65, 24
19, 61, 34
20, 39, 30
21, 57, 29
22, 52, 29
23, 51, 28
24, 59, 34
25, 55, 27
26, 59, 33
27, 52, 28
28, 72, 29
29, 25, 23
30, 65, 33
31, 63, 31
32, 68, 32
33, 52, 31
34, 65, 33
35, 64, 35
36, 68, 34
37, 58, 34
38, 53, 26
39, 68, 32
40, 50, 32
41, 61, 31
42, 65, 22
43, 54, 32
44, 53, 28
45, 68, 29
46, 57, 29
47, 44, 33
48, 64, 30
49, 64, 33
50, 55, 33
51, 50, 35
52, 62, 35
53, 59, 30
54, 73, 28
55, 59, 30
56, 45, 31
57, 42, 29
58, 58, 33
59, 60, 28
60, 73, 32
61, 68, 33
62, 71, 36
63, 36, 26
64, 56, 35
65, 74, 25
66, 63, 35
67, 59, 27
68, 67, 31
69, 46, 26
70, 64, 32
71, 75, 29
72, 53, 32
73, 67, 29
74, 63, 34
75, 60, 36
76, 39, 31
77, 67, 31
78, 55, 32
79, 38, 27
80, 66, 33
81, 55, 32
82, 63, 31
83, 34, 33
84, 59, 35
85, 70, 29
86, 66, 32
87, 67, 32
88, 77, 23
89, 63, 31
90, 59, 30
91, 57, 34
92, 46, 27
93, 65, 35
94, 78, 35
95, 62, 29
96, 57, 31
97, 59, 35
98, 25, 22
99, 64, 27
100, 63, 29
101, 70, 30
102, 60, 27
103, 68, 35
104, 44, 35
105, 71, 33
106, 59, 9
107, 41, 22
108, 54, 28
109, 66, 35
110, 52, 34
111, 20, 20
112, 54, 34
113, 65, 32
114, 65, 34
115, 52, 36
116, 60, 33
117, 64, 29
118, 67, 32
119, 75, 20
120, 63, 24
121, 72, 28
122, 55, 25
123, 72, 28
124, 52, 33
125, 44, 28
126, 66, 30
127, 67, 34
128, 60, 33
129, 55, 31
130, 61, 29
131, 53, 32
132, 39, 29
133, 72, 29
134, 77, 23
135, 41, 29
136, 70, 29
137, 44, 34
138, 67, 32
139, 39, 29
140, 80, 35
141, 65, 33
142, 70, 33
143, 57, 30
144, 47, 29
145, 61, 32
146, 68, 31
147, 55, 33
148, 69, 33
149, 76, 1
150, 56, 33
151, 43, 32
152, 45, 34
153, 70, 27
154, 78, 31
155, 69, 33
156, 79, 35
157, 65, 33
158, 76, 36
159, 71, 32
160, 69, 32
161, 43, 34
162, 74, 35
163, 81, 36
164, 70, 37
165, 25, 21
166, 62, 31
167, 58, 34
168, 70, 30
169, 56, 33
170, 59, 33
171, 76, 34
172, 55, 34
173, 57, 17
174, 71, 27
175, 78, 32
176, 74, 34
177, 46, 28
178, 54, 28
179, 71, 34
180, 60, 25
181, 51, 29
182, 61, 34
183, 50, 35
184, 59, 28
185, 56, 25
186, 58, 28
187, 58, 28
188, 65, 35
189, 40, 27
190, 71, 33
191, 34, 29
192, 69, 36
193, 71, 32
194, 77, 35
195, 39, 28
196, 62, 32
197, 67, 33
198, 67, 33
199, 61, 29
200, 60, 35
201, 73, 30
202, 65, 34
203, 31, 25
204, 76, 24
205, 66, 31
206, 70, 32
207, 73, 35
208, 57, 31
209, 64, 32
210, 61, 26
211, 57, 35
212, 57, 35
213, 58, 25
214, 57, 32
215, 56, 33
216, 61, 27
217, 50, 31
218, 60, 31
219, 60, 34
220, 70, 31
221, 61, 29
222, 75, 31
223, 59, 32
224, 68, 30
225, 75, 36
226, 70, 37
227, 66, 34
228, 56, 34
229, 56, 34
230, 59, 31
231, 61, 24
232, 53, 24
233, 74, 18
234, 71, 18
235, 52, 30
236, 57, 29
237, 64, 28
238, 56, 30
239, 77, 32
240, 55, 26
241, 63, 32
242, 79, 29
243, 59, 28
244, 66, 26
245, 60, 32
246, 64, 33
247, 61, 31
248, 57, 31
249, 64, 30
250, 61, 33
251, 77, 36
252, 58, 28
253, 65, 22
254, 56, 30
255, 67, 34
256, 56, 32
257, 40, 34
258, 69, 34
259, 67, 35
260, 74, 34
261, 72, 34
262, 55, 30
263, 59, 29
264, 76, 32
265, 27, 19
266, 59, 35
267, 67, 27
268, 67, 34
269, 40, 27
270, 68, 32
271, 82, 32
272, 62, 29
273, 65, 34
274, 59, 25
275, 81, 30
276, 66, 27
277, 62, 32
278, 58, 34
279, 68, 29
280, 56, 31
281, 53, 28
282, 68, 32
283, 44, 29
284, 65, 29
285, 67, 37
286, 69, 33
287, 76, 33
288, 45, 30
289, 66, 15
290, 41, 29
291, 65, 35
292, 85, 33
293, 58, 27
294, 61, 31
295, 56, 33
296, 54, 32
297, 54, 27
298, 49, 31
299, 73, 33
300, 43, 28
301, 55, 36
302, 72, 33
303, 71, 31
304, 54, 33
305, 47, 30
306, 59, 33
307, 60, 32
308, 66, 32
309, 58, 30
310, 65, 26
311, 79, 19
312, 67, 25
313, 59, 32
314, 68, 32
315, 54, 26
316, 47, 31
317, 86, 32
318, 73, 17
319, 64, 32
320, 70, 24
321, 71, 26
322, 69, 35
323, 75, 27
324, 66, 31
325, 48, 35
326, 52, 32
327, 42, 27
328, 57, 35
329, 49, 28
330, 77, 27
331, 61, 30
332, 66, 29
333, 55, 34
334, 50, 36
335, 78, 27
336, 62, 29
337, 54, 29
338, 65, 28
339, 60, 32
340, 69, 31
341, 35, 29
342, 66, 34
343, 65, 34
344, 62, 34
345, 59, 32
346, 72, 34
347, 49, 29
348, 58, 35
349, 63, 28
350, 43, 28
351, 61, 31
352, 67, 27
353, 60, 32
354, 79, 36
355, 71, 31
356, 56, 33
357, 58, 27
358, 58, 33
359, 69, 26
360, 72, 32
361, 59, 32
362, 52, 28
363, 72, 28
364, 64, 30
365, 44, 34
366, 47, 33
367, 64, 32
368, 64, 34
369, 61, 32
370, 81, 32
371, 78, 35
372, 64, 30
373, 68, 35
374, 39, 35
375, 58, 32
376, 65, 28
377, 72, 34
378, 65, 34
379, 78, 34
380, 52, 27
381, 66, 30
382, 60, 32
383, 51, 34
384, 79, 33
385, 72, 28
386, 56, 33
387, 50, 29
388, 56, 28
389, 53, 28
390, 73, 31
391, 58, 35
392, 55, 32
393, 42, 33
394, 39, 19
395, 68, 32
396, 61, 32
397, 62, 31
398, 53, 27
399, 47, 24
400, 60, 24
401, 60, 26
402, 71, 35
403, 61, 35
404, 57, 32
405, 72, 27
406, 56, 33
407, 50, 27
408, 57, 29
409, 53, 28
410, 65, 25
411, 39, 29
412, 76, 29
413, 59, 32
414, 56, 36
415, 52, 30
416, 68, 33
417, 50, 26
418, 58, 32
419, 71, 29
420, 37, 29
421, 59, 31
422, 44, 31
423, 30, 27
424, 68, 34
425, 58, 35
426, 51, 24
427, 70, 30
428, 50, 27
429, 37, 30
430, 68, 30
431, 62, 33
432, 48, 33
433, 51, 28
434, 28, 27
435, 68, 31
436, 75, 36
437, 72, 37
438, 72, 31
439, 55, 33
440, 75, 30
441, 65, 29
442, 41, 32
443, 63, 23
444, 70, 29
445, 48, 30
446, 68, 31
447, 63, 31
448, 71, 32
449, 42, 30
450, 55, 29
451, 67, 35
452, 64, 30
453, 59, 33
454, 57, 30
455, 36, 29
456, 77, 33
457, 50, 32
458, 66, 35
459, 59, 31
460, 75, 35
461, 52, 31
462, 64, 29
463, 70, 33
464, 67, 26
465, 54, 34
466, 64, 26
467, 25, 25
468, 81, 6
469, 46, 32
470, 58, 30
471, 58, 29
472, 59, 33
473, 73, 32
474, 70, 33
475, 71, 27
476, 54, 30
477, 63, 32
478, 59, 29
479, 52, 34
480, 47, 31
481, 61, 27
482, 68, 31
483, 65, 31
484, 55, 23
485, 46, 24
486, 76, 18
487, 43, 31
488, 76, 30
489, 58, 34
490, 60, 33
491, 72, 33
492, 63, 34
493, 70, 32
494, 63, 30
495, 78, 27
496, 74, 32
497, 58, 35
498, 62, 28
499, 62, 22
500, 61, 34
501, 68, 27
502, 73, 35
503, 81, 15
504, 58, 35
505, 32, 23
506, 59, 32
507, 40, 21
508, 59, 26
509, 53, 32
510, 53, 33
511, 73, 32
512, 63, 29
513, 63, 31
514, 72, 35
515, 64, 28
516, 90, 31
517, 54, 30
518, 55, 31
519, 52, 26
520, 61, 30
521, 40, 25
522, 56, 35
523, 67, 32
524, 75, 32
525, 49, 27
526, 66, 28
527, 60, 33
528, 60, 31
529, 52, 25
530, 43, 34
531, 72, 36
532, 79, 34
533, 42, 32
534, 77, 32
535, 56, 30
536, 62, 34
537, 45, 32
538, 66, 34
539, 73, 34
540, 59, 29
541, 80, 36
542, 36, 31
543, 67, 31
544, 64, 33
545, 64, 24
546, 55, 28
547, 61, 24
548, 62, 31
549, 62, 31
550, 86, 36
551, 55, 34
552, 62, 22
553, 55, 32
554, 83, 19
555, 67, 28
556, 57, 36
557, 29, 24
558, 56, 24
559, 71, 29
560, 63, 29
561, 50, 33
562, 51, 33
563, 60, 36
564, 48, 34
565, 59, 28
566, 60, 29
567, 62, 33
568, 72, 30
569, 79, 23
570, 43, 32
571, 60, 26
572, 49, 26
573, 76, 32
574, 68, 36
575, 52, 34
576, 63, 31
577, 64, 32
578, 68, 36
579, 87, 13
580, 31, 21
581, 55, 26
582, 65, 34
583, 43, 29
584, 42, 20
585, 52, 32
586, 63, 29
587, 68, 25
588, 69, 34
589, 59, 28
590, 76, 32
591, 55, 32
592, 76, 27
593, 64, 27
594, 70, 26
595, 48, 25
596, 61, 34
597, 49, 28
598, 65, 35
599, 58, 34
600, 45, 27
601, 66, 34
602, 66, 23
603, 68, 35
604, 57, 25
605, 62, 29
606, 66, 29
607, 64, 27
608, 61, 34
609, 47, 22
610, 62, 29
611, 66, 34
612, 48, 30
613, 57, 27
614, 65, 33
615, 85, 36
616, 63, 33
617, 60, 26
618, 37, 31
619, 64, 34
620, 56, 22
621, 73, 31
622, 37, 30
623, 71, 31
624, 62, 22
625, 79, 36
626, 74, 33
627, 72, 33
628, 55, 32
629, 53, 33
630, 70, 30
631, 73, 35
632, 60, 33
633, 54, 33
634, 60, 34
635, 79, 34
636, 38, 29
637, 54, 29
638, 55, 32
639, 59, 28
640, 74, 31
641, 66, 28
642, 57, 32
643, 48, 36
644, 70, 32
645, 64, 30
646, 42, 35
647, 81, 35
648, 62, 33
649, 69, 2
650, 63, 30
651, 59, 27
652, 59, 35
653, 57, 25
654, 63, 33
655, 39, 28
656, 56, 34
657, 72, 33
658, 69, 29
659, 64, 32
660, 60, 34
661, 82, 35
662, 75, 36
663, 73, 36
664, 88, 23
665, 62, 28
666, 74, 33
667, 74, 32
668, 69, 36
669, 66, 29
670, 55, 31
671, 66, 32
672, 51, 28
673, 57, 33
674, 52, 32
675, 32, 28
676, 56, 26
677, 73, 34
678, 65, 33
679, 50, 29
680, 63, 26
681, 58, 31
682, 68, 34
683, 67, 33
684, 61, 36
685, 44, 20
686, 72, 28
687, 77, 0
688, 79, 31
689, 52, 30
690, 30, 20
691, 73, 24
692, 60, 31
693, 48, 31
694, 61, 32
695, 75, 33
696, 59, 34
697, 66, 27
698, 53, 31
699, 66, 31
700, 73, 31
701, 79, 3
702, 70, 29
703, 78, 26
704, 67, 32
705, 55, 33
706, 52, 32
707, 60, 35
708, 73, 34
709, 58, 31
710, 79, 36
711, 63, 29
712, 65, 33
713, 70, 34
714, 71, 33
715, 69, 25
716, 71, 33
717, 52, 30
718, 79, 37
719, 49, 28
720, 76, 33
721, 46, 30
722, 72, 30
723, 56, 32
724, 61, 32
725, 67, 35
726, 71, 32
727, 68, 32
728, 72, 31
729, 58, 33
730, 70, 34
731, 69, 29
732, 40, 29
733, 66, 32
734, 68, 32
735, 66, 32
736, 63, 20
737, 66, 34
738, 57, 33
739, 68, 27
740, 62, 24
741, 68, 27
742, 74, 33
743, 34, 32
744, 65, 36
745, 77, 36
746, 57, 29
747, 76, 33
748, 69, 29
749, 63, 28
750, 76, 35
751, 65, 34
752, 62, 32
753, 58, 33
754, 65, 35
755, 64, 30
756, 52, 35
757, 30, 22
758, 80, 35
759, 58, 30
760, 28, 23
761, 73, 28
762, 55, 28
763, 65, 30
764, 51, 36
765, 74, 31
766, 61, 33
767, 69, 31
768, 64, 26
769, 59, 31
770, 40, 34
771, 57, 27
772, 64, 27
773, 66, 32
774, 69, 31
775, 63, 31
776, 72, 26
777, 46, 28
778, 67, 32
779, 57, 35
780, 58, 28
781, 54, 33
782, 64, 36
783, 84, 34
784, 36, 28
785, 71, 33
786, 69, 31
787, 44, 31
788, 52, 31
789, 63, 25
790, 71, 32
791, 48, 29
792, 74, 35
793, 56, 33
794, 67, 36
795, 68, 35
796, 62, 32
797, 72, 32
798, 48, 31
799, 76, 33
800, 51, 35
801, 65, 35
802, 62, 27
803, 57, 32
804, 56, 31
805, 55, 28
806, 62, 32
807, 73, 31
808, 61, 33
809, 56, 27
810, 70, 35
811, 41, 30
812, 57, 34
813, 78, 30
814, 65, 35
815, 70, 27
816, 59, 34
817, 73, 31
818, 58, 35
819, 59, 27
820, 59, 35
821, 73, 25
822, 62, 30
823, 66, 33
824, 80, 22
825, 74, 30
826, 58, 34
827, 64, 34
828, 38, 29
829, 71, 31
830, 42, 28
831, 68, 27
832, 59, 33
833, 53, 34
834, 50, 33
835, 55, 32
836, 65, 36
837, 60, 34
838, 59, 32
839, 52, 31
840, 73, 35
841, 63, 30
842, 60, 32
843, 70, 31
844, 61, 24
845, 68, 32
846, 40, 30
847, 67, 34
848, 81, 36
849, 82, 33
850, 51, 36
851, 58, 32
852, 56, 34
853, 69, 27
854, 43, 35
855, 79, 11
856, 77, 36
857, 64, 32
858, 55, 32
859, 63, 35
860, 69, 32
861, 54, 32
862, 64, 32
863, 66, 15
864, 57, 32
865, 60, 28
866, 39, 28
867, 66, 35
868, 77, 35
869, 77, 33
870, 40, 28
871, 60, 30
872, 46, 25
873, 82, 37
874, 63, 28
875, 62, 29
876, 50, 36
877, 62, 37
878, 58, 34
879, 48, 21
880, 74, 36
881, 57, 35
882, 60, 32
883, 79, 27
884, 73, 31
885, 51, 26
886, 74, 29
887, 65, 32
888, 59, 33
889, 70, 34
890, 68, 34
891, 49, 27
892, 52, 13
893, 55, 32
894, 68, 30
895, 58, 31
896, 54, 28
897, 58, 32
898, 64, 30
899, 60, 34
900, 63, 34
901, 81, 29
902, 64, 27
903, 66, 33
904, 54, 35
905, 51, 33
906, 80, 2
907, 53, 31
908, 61, 32
909, 46, 29
910, 71, 32
911, 59, 28
912, 71, 29
913, 63, 29
914, 57, 25
915, 41, 31
916, 44, 25
917, 71, 29
918, 67, 32
919, 62, 34
920, 30, 21
921, 70, 36
922, 57, 35
923, 72, 27
924, 67, 28
925, 58, 28
926, 62, 37
927, 61, 27
928, 71, 16
929, 70, 29
930, 54, 28
931, 63, 35
932, 60, 35
933, 68, 32
934, 75, 31
935, 75, 34
936, 54, 27
937, 71, 30
938, 75, 35
939, 50, 31
940, 65, 24
941, 60, 31
942, 58, 32
943, 53, 33
944, 70, 34
945, 51, 28
946, 65, 31
947, 70, 31
948, 51, 31
949, 48, 27
950, 57, 28
951, 69, 29
952, 60, 29
953, 56, 33
954, 57, 23
955, 49, 21
956, 80, 32
957, 70, 33
958, 72, 36
959, 36, 29
960, 67, 34
961, 76, 13
962, 45, 32
963, 76, 37
964, 59, 33
965, 49, 26
966, 62, 33
967, 60, 21
968, 65, 31
969, 67, 35
970, 40, 26
971, 33, 18
972, 60, 33
973, 73, 33
974, 48, 30
975, 51, 32
976, 59, 31
977, 68, 29
978, 59, 31
979, 69, 32
980, 35, 27
981, 58, 29
982, 72, 35
983, 39, 28
984, 77, 34
985, 66, 28
986, 67, 33
987, 56, 31
988, 67, 28
989, 74, 33
990, 66, 27
991, 65, 29
992, 63, 30
993, 51, 28
994, 63, 26
995, 65, 36
996, 62, 33
997, 61, 34
998, 62, 33
999, 49, 26
1000, 58, 31
1001, 71, 26
1002, 81, 33
1003, 79, 25
1004, 59, 34
1005, 65, 29
1006, 53, 31
