1, 1372
2, 1366
3, 1366
4, 1368
5, 1358
6, 1366
7, 1356
8, 1360
9, 1348
10, 1345
11, 1343
12, 1341
13, 1335
14, 1338
15, 1330
16, 1325
17, 1320
18, 1313
19, 1305
20, 1316
21, 1292
22, 1298
23, 1288
24, 1280
25, 1275
26, 1271
27, 1258
28, 1256
