0, 67, 34
1, 61, 33
2, 59, 35
3, 63, 34
4, 66, 36
5, 65, 34
6, 70, 30
7, 21, 21
8, 57, 34
9, 75, 29
10, 64, 36
11, 54, 36
12, 63, 31
13, 71, 27
14, 62, 30
15, 60, 34
16, 58, 34
17, 59, 36
18, 73, 30
19, 62, 35
20, 59, 36
21, 68, 30
22, 57, 32
23, 62, 31
24, 83, 36
25, 73, 33
26, 64, 26
27, 64, 35
28, 55, 31
29, 62, 30
30, 65, 30
31, 48, 35
32, 52, 34
33, 48, 33
34, 61, 27
35, 68, 38
36, 53, 33
37, 64, 28
38, 66, 32
39, 63, 36
40, 61, 34
41, 75, 33
42, 60, 35
43, 70, 38
44, 74, 32
45, 62, 34
46, 73, 28
47, 72, 33
48, 51, 36
49, 61, 32
50, 69, 34
51, 57, 27
52, 51, 29
53, 29, 20
54, 67, 35
55, 53, 38
56, 71, 31
57, 61, 33
58, 62, 35
59, 67, 29
60, 69, 30
61, 57, 37
62, 54, 34
63, 74, 23
64, 65, 34
65, 70, 29
66, 57, 35
67, 56, 31
68, 64, 30
69, 64, 32
70, 66, 36
71, 76, 34
72, 70, 37
73, 62, 30
74, 70, 37
75, 59, 30
76, 64, 34
77, 61, 31
78, 59, 37
79, 54, 31
80, 55, 36
81, 73, 34
82, 60, 28
83, 62, 36
84, 35, 28
85, 62, 18
86, 63, 35
87, 71, 26
88, 70, 34
89, 61, 35
90, 59, 35
91, 66, 30
92, 65, 25
93, 73, 34
94, 63, 28
95, 73, 31
96, 39, 30
97, 74, 27
98, 69, 26
99, 72, 30
100, 53, 35
101, 74, 32
102, 71, 35
103, 62, 32
104, 63, 31
105, 60, 36
106, 66, 31
107, 72, 37
108, 70, 32
109, 66, 35
110, 68, 26
111, 67, 31
112, 57, 32
113, 23, 23
114, 56, 36
115, 76, 32
116, 64, 32
117, 71, 39
118, 66, 34
119, 65, 34
120, 58, 35
121, 57, 37
122, 67, 29
123, 61, 30
124, 70, 31
125, 72, 29
126, 65, 34
127, 58, 34
128, 77, 36
129, 72, 32
130, 61, 29
131, 62, 29
132, 64, 33
133, 73, 26
134, 56, 33
135, 70, 31
136, 69, 30
137, 64, 35
138, 69, 36
139, 46, 30
140, 62, 35
141, 65, 36
142, 58, 31
143, 57, 32
144, 73, 35
145, 65, 24
146, 50, 30
147, 58, 36
148, 56, 32
149, 62, 28
150, 57, 33
151, 56, 30
152, 63, 31
153, 60, 31
154, 55, 33
155, 54, 31
156, 64, 29
157, 61, 32
158, 73, 32
159, 52, 31
160, 78, 39
161, 67, 32
162, 68, 34
163, 61, 33
164, 57, 33
165, 65, 31
166, 74, 27
167, 53, 34
168, 69, 30
169, 70, 31
170, 66, 30
171, 59, 30
172, 64, 34
173, 62, 32
174, 68, 33
175, 71, 25
176, 69, 32
177, 77, 34
178, 70, 33
179, 53, 32
180, 59, 37
181, 69, 32
182, 72, 32
183, 57, 36
184, 53, 34
185, 68, 32
186, 73, 31
187, 68, 34
188, 51, 30
189, 67, 36
190, 62, 29
191, 65, 25
192, 65, 31
193, 70, 35
194, 75, 34
195, 57, 29
196, 61, 33
197, 79, 29
198, 62, 32
199, 67, 30
200, 56, 26
201, 65, 30
202, 77, 37
203, 62, 31
204, 54, 30
205, 64, 32
206, 62, 30
207, 68, 36
208, 54, 30
209, 63, 34
210, 69, 37
211, 58, 32
212, 80, 32
213, 62, 30
214, 56, 35
215, 61, 30
216, 63, 33
217, 75, 32
218, 69, 32
219, 72, 32
220, 74, 27
221, 69, 32
222, 57, 33
223, 69, 31
224, 72, 37
225, 61, 32
226, 56, 35
227, 59, 31
228, 64, 33
229, 59, 31
230, 65, 25
231, 59, 35
232, 48, 24
233, 59, 30
234, 59, 30
235, 44, 30
236, 71, 33
237, 62, 35
238, 67, 26
239, 58, 35
240, 66, 29
241, 71, 34
242, 56, 37
243, 59, 29
244, 57, 32
245, 61, 36
246, 74, 36
247, 69, 31
248, 55, 27
249, 75, 29
250, 57, 27
251, 74, 21
252, 65, 35
253, 58, 34
254, 79, 35
255, 75, 31
256, 64, 32
257, 73, 33
258, 59, 28
259, 70, 31
260, 61, 31
261, 59, 34
262, 57, 35
263, 62, 36
264, 56, 30
265, 55, 31
266, 70, 34
267, 77, 34
268, 61, 29
269, 73, 30
270, 62, 31
271, 61, 33
272, 52, 33
273, 27, 26
274, 52, 32
275, 62, 31
276, 64, 33
277, 64, 31
278, 57, 33
279, 66, 32
280, 60, 31
281, 64, 32
282, 67, 30
283, 62, 35
284, 67, 38
285, 55, 30
286, 58, 36
287, 64, 31
288, 66, 36
289, 70, 37
290, 67, 31
291, 82, 33
292, 73, 36
293, 72, 33
294, 57, 34
295, 78, 23
296, 71, 38
297, 52, 28
298, 68, 34
299, 59, 33
300, 62, 35
301, 62, 33
302, 73, 37
303, 67, 31
304, 56, 32
305, 69, 31
306, 60, 25
307, 60, 34
308, 54, 31
309, 67, 32
310, 63, 35
311, 65, 31
312, 62, 33
313, 76, 24
314, 63, 29
315, 71, 33
316, 68, 38
317, 70, 26
318, 59, 32
319, 62, 33
320, 54, 31
321, 65, 24
322, 81, 30
323, 54, 34
324, 43, 34
325, 65, 34
326, 59, 30
327, 64, 33
328, 72, 35
329, 49, 33
330, 61, 38
331, 50, 29
332, 68, 36
333, 44, 33
334, 61, 30
335, 66, 34
336, 70, 32
