1, 2550
2, 2530
3, 2521
4, 2494
5, 2488
6, 2464
7, 2466
8, 2434
9, 2409
10, 2403
11, 2369
12, 2351
13, 2340
14, 2305
15, 2274
16, 2255
17, 2224
18, 2176
19, 2121
20, 2100
21, 2022
22, 1957
23, 1876
24, 1783
25, 1636
26, 1532
27, 1388
28, 1228
